Province/State,Country/Region,Last Update,Latitude,Longitude,Confirmed,Deaths,Recovered
Quebec,Canada,3/9/2020 8:43,52.9399,-73.5491,15,0,0
"Bennington County, VT",US,3/9/2020 8:53,43.0279,-73.135,1,0,0
"Broward County, FL",US,3/9/2020 8:53,26.1901,-80.3659,3,0,0
"Charlotte County, FL",US,3/9/2020 8:53,26.8946,-81.9098,1,0,0
Jiangsu,Mainland China,3/9/2020 8:53,32.9711,119.455,631,0,621
"Manatee County, FL",US,3/9/2020 8:53,27.4799,-82.3452,2,0,0
Sichuan,Mainland China,3/9/2020 8:53,30.6171,102.7103,539,3,466
,South Korea,3/9/2020 9:03,36,128,7478,53,118
,Ecuador,3/9/2020 9:03,-1.8312,-78.1834,15,0,0
,Saudi Arabia,3/9/2020 9:03,24,45,15,0,0
,Costa Rica,3/9/2020 9:03,9.7489,-83.7534,9,0,0
,Albania,3/9/2020 9:03,41.1533,20.1683,2,0,0
,Ecuador,3/9/2020 9:03,-1.8312,-78.1834,15,0,0
,Costa Rica,3/9/2020 9:03,9.7489,-83.7534,9,0,0
,Japan,3/9/2020 9:13,36,138,511,17,76
,India,3/9/2020 9:13,21,78,43,0,3
,Latvia,3/9/2020 9:13,56.8796,24.6032,6,0,0
"Harris County, TX",US,3/9/2020 9:13,29.7752,-95.3103,6,0,0
,Finland,3/9/2020 9:23,64,26,44,1,1
,Philippines,3/9/2020 9:23,13,122,20,1,1
Zhejiang,Mainland China,3/9/2020 9:43,29.1832,120.0934,1215,1,1176
,Hungary,3/9/2020 9:43,47.1625,19.5033,9,0,0
,Nigeria,3/9/2020 9:43,9.082,8.6753,2,0,0
,Hungary,3/9/2020 9:43,47.1625,19.5033,9,0,0
,Nigeria,3/9/2020 9:43,9.082,8.6753,2,0,0
,Nigeria,3/9/2020 9:43,9.082,8.6753,2,0,0
,Nigeria,3/9/2020 9:43,9.082,8.6753,2,0,0
,Ireland,3/9/2020 9:53,53.1424,-7.6921,21,0,0
Hong Kong,Hong Kong,3/9/2020 10:03,22.3,114.2,115,3,59
,Bahrain,3/9/2020 10:03,26.0275,50.55,95,0,14
,Iceland,3/9/2020 10:03,64.9631,-19.0208,58,0,0
,Egypt,3/9/2020 10:03,26,30,55,1,12
Shandong,Mainland China,3/9/2020 10:13,36.3427,118.1498,758,6,700
Tianjin,Mainland China,3/9/2020 10:13,39.3054,117.323,136,3,130
,Brazil,3/9/2020 10:13,-14.235,-51.9253,25,0,0
,Algeria,3/9/2020 10:13,28.0339,1.6596,20,0,0
,Georgia,3/9/2020 10:13,42.3154,43.3569,15,0,0
,Algeria,3/9/2020 10:13,28.0339,1.6596,20,0,0
,Georgia,3/9/2020 10:13,42.3154,43.3569,15,0,0
,Algeria,3/9/2020 10:13,28.0339,1.6596,20,0,0
,Qatar,3/9/2020 10:13,25.3548,51.1839,18,0,0
,Peru,3/9/2020 10:13,-9.19,-75.0152,7,2,0
,Belgium,3/9/2020 10:43,50.8333,4,239,0,1
,St. Martin,3/9/2020 10:43,18.0708,-63.0501,2,0,0
,Saint Barthelemy,3/9/2020 10:43,17.9,-62.8333,1,0,0
,Saint Barthelemy,3/9/2020 10:43,17.9,-62.8333,1,0,0
,Iran,3/9/2020 10:53,32,53,7161,237,2394
,Switzerland,3/9/2020 11:33,46.8182,8.2275,374,2,3
,Indonesia,3/9/2020 11:33,-0.7893,113.9213,19,0,0
,Poland,3/9/2020 11:33,51.9194,19.1451,16,0,0
,Belarus,3/9/2020 11:33,53.7098,27.9534,6,0,1
Shanxi,Mainland China,3/9/2020 11:43,37.5777,112.2922,133,0,127
"Sonoma County, CA",US,3/9/2020 12:03,38.578,-122.9888,3,0,0
Cook Islands,New Zealand,3/9/2020 14:33,-21.2367,-159.7777,0,0,0
England,United Kingdom,3/9/2020 14:33,52.3555,-1.1743,0,16,0
Gansu,Mainland China,3/9/2020 14:33,36.0611,103.8343,124,2,88
Guernsey,United Kingdom,3/9/2020 14:33,49.448196,-2.58949,0,0,0
Heilongjiang,Mainland China,3/9/2020 14:33,47.862,127.7615,481,13,430
Hubei,Mainland China,3/9/2020 14:33,30.9756,112.2707,67743,3008,46488
Jersey,United Kingdom,3/9/2020 14:33,49.2138,-2.1358,0,0,0
Jilin,Mainland China,3/9/2020 14:33,43.6661,126.1923,93,1,91
Jilin,Mainland China,3/9/2020 14:33,43.6661,126.1923,93,1,91
Johor,Malaysia,3/9/2020 14:33,1.4854,103.7618,0,0,0
Kedah,Malaysia,3/9/2020 14:33,6.1184,100.3685,0,0,0
Kelantan,Malaysia,3/9/2020 14:33,6.1254,102.2381,0,0,0
Melaka,Malaysia,3/9/2020 14:33,2.1896,102.2501,0,0,0
Negeri Sembilan,Malaysia,3/9/2020 14:33,2.7258,101.9424,0,0,0
Niue,New Zealand,3/9/2020 14:33,-19.0544,-169.8672,0,0,0
Northern Ireland,United Kingdom,3/9/2020 14:33,54.7877,-6.4923,0,0,0
Pahang,Malaysia,3/9/2020 14:33,3.8126,103.3256,0,0,0
Perak,Malaysia,3/9/2020 14:33,4.5921,101.0901,0,0,0
Perlis,Malaysia,3/9/2020 14:33,6.4449,100.2048,0,0,0
Pitcairn Islands,United Kingdom,3/9/2020 14:33,-24.3768,-128.3242,0,0,0
Pulau Pinang,Malaysia,3/9/2020 14:33,5.4141,100.3288,0,0,0
Sabah,Malaysia,3/9/2020 14:33,5.9788,116.0753,0,0,0
Sarawak,Malaysia,3/9/2020 14:33,1.5533,110.3592,0,0,0
Scotland,United Kingdom,3/9/2020 14:33,56.4907,-4.2026,0,0,0
Selangor,Malaysia,3/9/2020 14:33,3.0738,101.5183,0,0,0
Terengganu,Malaysia,3/9/2020 14:33,5.3117,103.1324,0,0,0
Unknown,China,3/9/2020 14:33,,,0,0,0
Unknown,Malaysia,3/9/2020 14:33,,,0,0,0
Unknown,Ukraine,3/9/2020 14:33,,,0,0,0
W.P. Kuala Lumpur,Malaysia,3/9/2020 14:33,3.139,101.6869,0,0,0
W.P. Labuan,Malaysia,3/9/2020 14:33,5.2831,115.2308,0,0,0
W.P. Putrajaya,Malaysia,3/9/2020 14:33,2.9264,101.6964,0,0,0
Wales,United Kingdom,3/9/2020 14:33,52.1307,-3.7837,0,0,0
,Kiribati,3/9/2020 14:33,-3.3704,-168.734,0,0,0
,Palau,3/9/2020 14:33,7.515,134.5825,0,0,0
,Summer Olympics 2020,3/9/2020 14:33,35.6491,139.7737,0,0,0
,Tonga,3/9/2020 14:33,-21.179,-175.1982,0,0,0
,Winter Olympics 2022,3/9/2020 14:33,39.9042,116.4074,0,0,0
,Antarctica,3/9/2020 14:33,-71.9499,23.347,0,0,0
,"Korea, North",3/9/2020 14:33,40.3399,127.5101,0,0,0
,Nauru,3/9/2020 14:33,-0.5228,166.9315,0,0,0
,Tuvalu,3/9/2020 14:33,-7.1095,177.6493,0,0,0
,Bulgaria,3/9/2020 14:43,42.7339,25.4858,4,0,0
,Moldova,3/9/2020 14:43,47.4116,28.3699,1,0,0
,Bulgaria,3/9/2020 14:43,42.7339,25.4858,4,0,0
"Nassau County, NY",US,3/9/2020 17:13,40.6546,-73.5594,17,0,0
"New York County, NY",US,3/9/2020 17:13,40.7128,-74.006,19,0,0
"Westchester County, NY",US,3/9/2020 17:13,41.122,-73.7949,98,0,0
"Rockland County, NY",US,3/9/2020 17:33,41.1489,-73.983,4,0,0
Alberta,Canada,3/9/2020 17:53,53.9333,-116.5765,7,0,0
Alberta,Canada,3/9/2020 17:53,53.9333,-116.5765,7,0,0
Ontario,Canada,3/9/2020 17:53,51.2538,-85.3232,90,1,4
,Italy,3/9/2020 18:13,43,12,9172,463,724
,Germany,3/9/2020 18:13,51,9,1176,2,18
,Spain,3/9/2020 18:13,40,-4,1073,28,32
,Netherlands,3/9/2020 18:13,52.1326,5.2913,321,3,0
,Denmark,3/9/2020 18:13,56.2639,9.5018,90,0,1
"Montgomery County, PA",US,3/9/2020 18:33,40.229,-75.3879,5,0,0
Unknown,United Kingdom,3/9/2020 18:33,55,-3,321,0,18
Victoria,Australia,3/9/2020 18:33,-37.8136,144.9631,15,0,7
Western Australia,Australia,3/9/2020 18:33,-31.9505,115.8605,4,1,0
,Sweden,3/9/2020 18:33,63,16,248,0,1
,Norway,3/9/2020 18:33,60.472,8.4689,205,0,1
,Austria,3/9/2020 18:33,47.5162,14.5501,98,0,2
,Cyprus,3/9/2020 18:33,35.1264,33.4299,0,0,0
,Brunei,3/9/2020 18:33,4.5353,114.7277,1,0,0
"Collin County, TX",US,3/9/2020 18:53,33.1795,-96.493,1,0,0
"Fulton County, GA",US,3/9/2020 18:53,33.8034,-84.3963,5,0,0
"Jefferson Parish, LA",US,3/9/2020 18:53,29.6499,-90.1121,1,0,0
New South Wales,Australia,3/9/2020 18:53,-33.8688,151.2093,48,3,4
British Columbia,Canada,3/9/2020 22:43,53.7267,-127.6476,32,1,4
British Columbia,Canada,3/9/2020 22:43,53.7267,-127.6476,32,1,4
"Rockingham County, NH",US,3/9/2020 22:43,42.9931,-71.0498,1,0,0
Chongqing,Mainland China,3/9/2020 23:13,30.0572,107.874,576,6,542
,Iraq,3/9/2020 23:33,33,44,60,6,9
Heilongjiang,Mainland China,3/10/2020 0:13,47.862,127.7615,481,13,434
Guangxi,Mainland China,3/10/2020 0:53,23.8298,108.7881,252,2,234
Quebec,Canada,3/10/2020 0:53,52.9399,-73.5491,17,0,0
Beijing,Mainland China,3/10/2020 1:13,40.1824,116.4142,429,8,320
Guizhou,Mainland China,3/10/2020 1:13,26.8154,106.8748,146,2,129
Jiangxi,Mainland China,3/10/2020 1:33,27.614,115.7221,935,1,927
Alaska,US,3/10/2020 2:33,61.3707,-152.4044,0,0,0
Alaska,US,3/10/2020 2:33,61.3707,-152.4044,0,0,0
Alaska,US,3/10/2020 2:33,61.3707,-152.4044,0,0,0
Arkansas,US,3/10/2020 2:33,34.9697,-92.3731,0,0,0
Delaware,US,3/10/2020 2:33,39.3185,-75.5071,0,0,0
Diamond Princess,US,3/10/2020 2:33,35.4437,139.638,46,0,0
Diamond Princess,US,3/10/2020 2:33,35.4437,139.638,46,0,0
Diamond Princess,US,3/10/2020 2:33,35.4437,139.638,46,0,0
Diamond Princess,US,3/10/2020 2:33,35.4437,139.638,46,0,0
Diamond Princess,US,3/10/2020 2:33,35.4437,139.638,46,0,0
Grand Princess,US,3/10/2020 2:33,37.6489,-122.6655,21,0,0
Grand Princess,US,3/10/2020 2:33,37.6489,-122.6655,21,0,0
Grand Princess,US,3/10/2020 2:33,37.6489,-122.6655,21,0,0
Grand Princess,US,3/10/2020 2:33,37.6489,-122.6655,21,0,0
Grand Princess,US,3/10/2020 2:33,37.6489,-122.6655,21,0,0
Idaho,US,3/10/2020 2:33,44.2405,-114.4788,0,0,0
Idaho,US,3/10/2020 2:33,44.2405,-114.4788,0,0,0
Idaho,US,3/10/2020 2:33,44.2405,-114.4788,0,0,0
Iowa,US,3/10/2020 2:33,42.0115,-93.2105,8,0,0
Kentucky,US,3/10/2020 2:33,37.6681,-84.6701,6,0,0
Maine,US,3/10/2020 2:33,44.6939,-69.3819,0,0,0
Maine,US,3/10/2020 2:33,44.6939,-69.3819,0,0,0
Maine,US,3/10/2020 2:33,44.6939,-69.3819,0,0,0
Michigan,US,3/10/2020 2:33,43.3266,-84.5361,0,0,0
Mississippi,US,3/10/2020 2:33,32.7416,-89.6787,0,0,0
Mississippi,US,3/10/2020 2:33,32.7416,-89.6787,0,0,0
Montana,US,3/10/2020 2:33,46.9219,-110.4544,0,0,0
Nevada,US,3/10/2020 2:33,38.3135,-117.0554,4,0,0
New Hampshire,US,3/10/2020 2:33,43.4525,-71.5639,4,0,0
New Mexico,US,3/10/2020 2:33,34.8405,-106.2485,0,0,0
North Carolina,US,3/10/2020 2:33,35.6301,-79.8064,7,0,0
North Carolina,US,3/10/2020 2:33,35.6301,-79.8064,7,0,0
North Dakota,US,3/10/2020 2:33,47.5289,-99.784,0,0,0
North Dakota,US,3/10/2020 2:33,47.5289,-99.784,0,0,0
South Carolina,US,3/10/2020 2:33,33.8569,-80.945,7,0,0
South Dakota,US,3/10/2020 2:33,44.2998,-99.4388,0,0,0
West Virginia,US,3/10/2020 2:33,38.4912,-80.9545,0,0,0
West Virginia,US,3/10/2020 2:33,38.4912,-80.9545,0,0,0
West Virginia,US,3/10/2020 2:33,38.4912,-80.9545,0,0,0
West Virginia,US,3/10/2020 2:33,38.4912,-80.9545,0,0,0
West Virginia,US,3/10/2020 2:33,38.4912,-80.9545,0,0,0
West Virginia,US,3/10/2020 2:33,38.4912,-80.9545,0,0,0
Wyoming,US,3/10/2020 2:33,42.756,-107.3025,0,0,0
Wyoming,US,3/10/2020 2:33,42.756,-107.3025,0,0,0
Arizona,US,3/10/2020 2:53,33.7298,-111.4312,6,0,1
Connecticut,US,3/10/2020 3:13,41.5978,-72.7554,2,0,0
Hawaii,US,3/10/2020 3:13,21.0943,-157.4983,2,0,0
Hawaii,US,3/10/2020 3:13,21.0943,-157.4983,2,0,0
Hawaii,US,3/10/2020 3:13,21.0943,-157.4983,2,0,0
Kansas,US,3/10/2020 3:13,38.5266,-96.7265,1,0,0
Kansas,US,3/10/2020 3:13,38.5266,-96.7265,1,0,0
Kansas,US,3/10/2020 3:13,38.5266,-96.7265,1,0,0
Louisiana,US,3/10/2020 3:13,31.1695,-91.8678,1,0,0
Missouri,US,3/10/2020 3:13,38.4561,-92.2884,1,0,0
Missouri,US,3/10/2020 3:13,38.4561,-92.2884,1,0,0
Missouri,US,3/10/2020 3:13,38.4561,-92.2884,1,0,0
Nebraska,US,3/10/2020 3:13,41.1254,-98.2681,3,0,0
Ohio,US,3/10/2020 3:13,40.3888,-82.7649,3,0,0
Rhode Island,US,3/10/2020 3:13,41.6809,-71.5118,3,0,0
Vermont,US,3/10/2020 3:13,44.0459,-72.7107,1,0,0
Vermont,US,3/10/2020 3:13,44.0459,-72.7107,1,0,0
District of Columbia,US,3/10/2020 3:53,38.8974,-77.0268,5,0,0
Georgia,US,3/10/2020 3:53,33.0406,-83.6431,17,0,0
Virginia,US,3/10/2020 3:53,37.7693,-78.17,7,0,0
Liaoning,Mainland China,3/10/2020 4:13,41.2956,122.6085,125,1,111
Texas,US,3/10/2020 4:13,31.0545,-97.5635,13,0,0
,Singapore,3/10/2020 5:13,1.2833,103.8333,160,0,78
,Iraq,3/10/2020 5:13,33,44,71,7,3
,Egypt,3/10/2020 5:13,26,30,59,1,1
,San Marino,3/10/2020 5:13,43.9424,12.4578,49,2,0
,Saudi Arabia,3/10/2020 5:13,24,45,20,0,1
,Argentina,3/10/2020 5:13,-38.4161,-63.6167,17,1,0
,Pakistan,3/10/2020 5:13,30.3753,69.3451,16,0,1
,Chile,3/10/2020 5:13,-35.6751,-71.543,13,0,0
,Mexico,3/10/2020 5:13,23,-102,7,0,4
,Slovakia,3/10/2020 5:13,48.669,19.699,7,0,0
,South Africa,3/10/2020 5:13,-30.5595,22.9375,7,0,0
,Maldives,3/10/2020 5:13,3.2028,73.2207,6,0,0
,Bosnia and Herzegovina,3/10/2020 5:13,43.9159,17.6791,5,0,0
,Luxembourg,3/10/2020 5:13,49.8144,6.1317,5,0,0
,Tunisia,3/10/2020 5:13,33.8869,9.5375,5,0,0
,Colombia,3/10/2020 5:33,4.5709,-74.2973,3,0,0
,Saint Martin,3/10/2020 5:33,18.0708,-63.0501,2,0,0
,Burkina Faso,3/10/2020 5:33,12.2383,-1.5616,1,0,0
,Channel Islands,3/10/2020 5:33,49.3723,-2.3644,0,0,0
Shanghai,Mainland China,3/10/2020 6:13,31.202,121.4491,344,3,319
,Brunei,3/10/2020 6:13,4.5353,114.7277,1,0,0
,Mongolia,3/10/2020 6:13,46.8625,103.8467,1,0,0
,Panama,3/10/2020 6:13,8.538,-80.7821,1,0,0
,Mongolia,3/10/2020 6:13,46.8625,103.8467,1,0,0
,Mongolia,3/10/2020 6:13,46.8625,103.8467,1,0,0
,Bangladesh,3/10/2020 6:19,23.685,90.3563,3,0,0
,Bangladesh,3/10/2020 6:19,23.685,90.3563,3,0,0
,Bangladesh,3/10/2020 6:19,23.685,90.3563,3,0,0
Shandong,Mainland China,3/10/2020 7:33,36.3427,118.1498,758,6,719
Jiangsu,Mainland China,3/10/2020 8:13,32.9711,119.455,631,0,627
Hunan,Mainland China,3/10/2020 8:33,27.6104,111.7088,1018,4,990
,Oman,3/10/2020 8:33,21,57,18,0,9
,Oman,3/10/2020 8:33,21,57,18,0,9
,Oman,3/10/2020 8:33,21,57,18,0,9
,Gibraltar,3/10/2020 8:33,36.1408,-5.3536,1,0,1
,Nepal,3/10/2020 8:33,28.3949,84.124,1,0,1
,Sri Lanka,3/10/2020 8:33,7.8731,80.7718,1,0,1
,Nepal,3/10/2020 8:33,28.3949,84.124,1,0,1
,Nepal,3/10/2020 8:33,28.3949,84.124,1,0,1
Shaanxi,Mainland China,3/10/2020 8:53,35.1917,108.8701,245,1,227
,Thailand,3/10/2020 8:53,15.87,100.9925,53,1,33
Guangdong,Mainland China,3/10/2020 9:13,23.3417,113.4244,1353,8,1274
Sichuan,Mainland China,3/10/2020 10:13,30.6171,102.7103,539,3,478
Tianjin,Mainland China,3/10/2020 10:13,39.3054,117.323,136,3,131
,Kuwait,3/10/2020 10:13,29.5,47.75,69,0,1
,India,3/10/2020 10:13,21,78,56,0,4
,Finland,3/10/2020 10:13,64,26,61,1,1
,Philippines,3/10/2020 10:13,12.8797,121.774,33,1,2
,Latvia,3/10/2020 10:13,56.8796,24.6032,8,0,1
Zhejiang,Mainland China,3/10/2020 10:33,29.1832,120.0934,1215,1,1191
,Greece,3/10/2020 10:53,39.0742,21.8243,89,0,0
,Lebanon,3/10/2020 10:53,33.8547,35.8623,41,1,1
,North Macedonia,3/10/2020 10:53,41.6086,21.7453,7,0,0
,North Macedonia,3/10/2020 10:53,41.6086,21.7453,7,0,0
,North Macedonia,3/10/2020 10:53,41.6086,21.7453,7,0,0
,United Arab Emirates,3/10/2020 11:13,23.4241,53.8478,74,0,12
,Estonia,3/10/2020 11:13,58.5953,25.0136,12,0,0
,Belgium,3/10/2020 11:53,50.8333,4,267,0,1
,Afghanistan,3/10/2020 12:33,33,65,8,0,0
,Iceland,3/10/2020 12:53,64.9631,-19.0208,69,0,1
,Israel,3/10/2020 12:53,31,35,71,0,0
,Portugal,3/10/2020 12:53,39.3999,-8.2245,41,0,0
,Indonesia,3/10/2020 12:53,-0.7893,113.9213,27,0,2
,Albania,3/10/2020 12:53,41.1533,20.1683,10,0,0
,Cyprus,3/10/2020 13:13,35.1264,33.4299,2,0,0
Florida,US,3/10/2020 13:13,27.7663,-81.6868,15,2,0
,Czech Republic,3/10/2020 13:33,49.8175,15.473,41,0,0
Queensland,Australia,3/10/2020 13:53,-28.0167,153.4,18,0,8
,Netherlands,3/10/2020 13:53,52.1326,5.2913,382,4,0
New South Wales,Australia,3/10/2020 14:13,-33.8688,151.2093,55,2,4
Northern Territory,Australia,3/10/2020 14:13,-12.4634,130.8456,1,0,0
Northern Territory,Australia,3/10/2020 14:13,-12.4634,130.8456,1,0,0
Northern Territory,Australia,3/10/2020 14:13,-12.4634,130.8456,1,0,0
,Morocco,3/10/2020 14:13,31.7917,-7.0926,3,1,0
Gansu,Mainland China,3/10/2020 14:33,36.0611,103.8343,125,2,88
Victoria,Australia,3/10/2020 14:33,-37.8136,144.9631,18,0,7
Western Australia,Australia,3/10/2020 14:33,-31.9505,115.8605,6,1,0
Cook Islands,New Zealand,3/10/2020 15:13,-21.2367,-159.7777,0,0,0
England,United Kingdom,3/10/2020 15:13,52.3555,-1.1743,0,19,0
Guernsey,United Kingdom,3/10/2020 15:13,49.448196,-2.58949,0,0,0
Hubei,Mainland China,3/10/2020 15:13,30.9756,112.2707,67760,3024,47743
Jersey,United Kingdom,3/10/2020 15:13,49.2138,-2.1358,0,0,0
Johor,Malaysia,3/10/2020 15:13,1.4854,103.7618,0,0,0
Kedah,Malaysia,3/10/2020 15:13,6.1184,100.3685,0,0,0
Kelantan,Malaysia,3/10/2020 15:13,6.1254,102.2381,0,0,0
Melaka,Malaysia,3/10/2020 15:13,2.1896,102.2501,0,0,0
Negeri Sembilan,Malaysia,3/10/2020 15:13,2.7258,101.9424,0,0,0
Niue,New Zealand,3/10/2020 15:13,-19.0544,-169.8672,0,0,0
Northern Ireland,United Kingdom,3/10/2020 15:13,54.7877,-6.4923,0,0,0
Pahang,Malaysia,3/10/2020 15:13,3.8126,103.3256,0,0,0
Perak,Malaysia,3/10/2020 15:13,4.5921,101.0901,0,0,0
Perlis,Malaysia,3/10/2020 15:13,6.4449,100.2048,0,0,0
Pitcairn Islands,United Kingdom,3/10/2020 15:13,-24.3768,-128.3242,0,0,0
Pulau Pinang,Malaysia,3/10/2020 15:13,5.4141,100.3288,0,0,0
Sabah,Malaysia,3/10/2020 15:13,5.9788,116.0753,0,0,0
Sarawak,Malaysia,3/10/2020 15:13,1.5533,110.3592,0,0,0
Scotland,United Kingdom,3/10/2020 15:13,56.4907,-4.2026,0,0,0
Selangor,Malaysia,3/10/2020 15:13,3.0738,101.5183,0,0,0
Terengganu,Malaysia,3/10/2020 15:13,5.3117,103.1324,0,0,0
Unknown,China,3/10/2020 15:13,,,0,0,0
Unknown,Malaysia,3/10/2020 15:13,,,0,0,0
Unknown,Ukraine,3/10/2020 15:13,,,0,0,0
W.P. Kuala Lumpur,Malaysia,3/10/2020 15:13,3.139,101.6869,0,0,0
W.P. Labuan,Malaysia,3/10/2020 15:13,5.2831,115.2308,0,0,0
W.P. Putrajaya,Malaysia,3/10/2020 15:13,2.9264,101.6964,0,0,0
Wales,United Kingdom,3/10/2020 15:13,52.1307,-3.7837,0,0,0
,Kiribati,3/10/2020 15:13,-3.3704,-168.734,0,0,0
,Palau,3/10/2020 15:13,7.515,134.5825,0,0,0
,Summer Olympics 2020,3/10/2020 15:13,35.6491,139.7737,0,0,0
,Tonga,3/10/2020 15:13,-21.179,-175.1982,0,0,0
,Winter Olympics 2022,3/10/2020 15:13,39.9042,116.4074,0,0,0
,Antarctica,3/10/2020 15:13,-71.9499,23.347,0,0,0
,"Korea, North",3/10/2020 15:13,40.3399,127.5101,0,0,0
,Nauru,3/10/2020 15:13,-0.5228,166.9315,0,0,0
,Tuvalu,3/10/2020 15:13,-7.1095,177.6493,0,0,0
,Japan,3/10/2020 16:13,36,138,581,10,101
,Austria,3/10/2020 16:13,47.5162,14.5501,126,0,4
,Slovenia,3/10/2020 16:13,46.1512,14.9955,31,0,0
,Qatar,3/10/2020 16:13,25.3548,51.1839,24,0,0
,Azerbaijan,3/10/2020 16:13,40.1431,47.5769,11,0,0
,Belarus,3/10/2020 16:13,53.7098,27.9534,9,0,3
,Belarus,3/10/2020 16:13,53.7098,27.9534,9,0,3
,Romania,3/10/2020 16:33,46,25,25,0,3
,Peru,3/10/2020 16:33,-9.19,-75.0152,11,2,0
,Malta,3/10/2020 16:33,35.9375,14.3754,5,0,0
,Peru,3/10/2020 16:33,-9.19,-75.0152,11,2,0
Utah,US,3/10/2020 16:53,40.15,-111.8624,2,0,0
,Brazil,3/10/2020 16:53,-14.235,-51.9253,31,0,0
,Croatia,3/10/2020 16:53,45.1667,15.5,14,0,0
Indiana,US,3/10/2020 17:13,39.8494,-86.2583,6,0,0
Oklahoma,US,3/10/2020 17:13,35.5653,-96.9289,2,0,0
Oklahoma,US,3/10/2020 17:13,35.5653,-96.9289,2,0,0
Oklahoma,US,3/10/2020 17:13,35.5653,-96.9289,2,0,0
Wisconsin,US,3/10/2020 17:13,44.2685,-89.6165,3,0,1
New York,US,3/10/2020 17:13,42.1657,-74.9481,173,0,0
Ontario,Canada,3/10/2020 17:13,51.2538,-85.3232,109,1,4
,Denmark,3/10/2020 17:33,56.2639,9.5018,262,0,1
,Italy,3/10/2020 17:53,43,12,10149,631,724
Maryland,US,3/10/2020 18:13,39.0639,-76.8021,8,0,0
New Jersey,US,3/10/2020 18:13,40.2989,-74.521,15,1,0
Pennsylvania,US,3/10/2020 18:13,40.5908,-77.2098,12,0,0
Colorado,US,3/10/2020 18:33,39.0598,-105.3111,15,0,0
Illinois,US,3/10/2020 18:33,40.3495,-88.9861,12,0,2
,France,3/10/2020 18:53,47,2,1773,33,12
,Germany,3/10/2020 18:53,51,9,1457,2,18
,Bahrain,3/10/2020 18:53,26.0275,50.55,110,0,22
,Serbia,3/10/2020 18:53,44.0165,21.0059,5,0,0
Taiwan,Taipei and environs,3/10/2020 19:13,23.7,121,47,1,17
Macau,Macao SAR,3/10/2020 19:13,22.1667,113.55,10,0,10
,Iran (Islamic Republic of),3/10/2020 19:13,32,53,8042,291,2731
,Republic of Korea,3/10/2020 19:13,36,128,7513,54,247
,Ireland,3/10/2020 19:13,53.1424,-7.6921,34,0,0
,Viet Nam,3/10/2020 19:13,16,108,31,0,16
,occupied Palestinian territory,3/10/2020 19:13,31.9522,35.2332,25,0,0
,Russian Federation,3/10/2020 19:13,60,90,10,0,3
,Republic of Moldova,3/10/2020 19:13,47.4116,28.3699,3,0,0
,Holy See,3/10/2020 19:13,41.9029,12.4534,1,0,0
,Holy See,3/10/2020 19:13,41.9029,12.4534,1,0,0
,Holy See,3/10/2020 19:13,41.9029,12.4534,1,0,0
California,US,3/10/2020 19:13,36.1162,-119.6816,144,2,2
Minnesota,US,3/10/2020 19:53,45.6945,-93.9002,3,0,0
Oregon,US,3/10/2020 19:53,44.572,-122.0709,15,0,0
Tennessee,US,3/10/2020 19:53,35.7478,-86.6923,7,0,0
,Poland,3/10/2020 20:13,51.9194,19.1451,22,0,0
Massachusetts,US,3/10/2020 22:13,42.2302,-71.5301,92,0,1
Washington,US,3/10/2020 22:13,47.4009,-121.4905,267,23,1
Chongqing,Mainland China,3/10/2020 23:53,30.0572,107.874,576,6,547
Hong Kong,Hong Kong SAR,3/10/2020 23:53,22.3,114.2,120,3,65
Shanxi,Mainland China,3/10/2020 23:53,37.5777,112.2922,133,0,131
Unknown,United Kingdom,3/10/2020 23:53,55,-3,382,0,18
,Spain,3/10/2020 23:53,40,-4,1695,35,32
,Switzerland,3/10/2020 23:53,46.8182,8.2275,491,5,3
,Norway,3/10/2020 23:53,60.472,8.4689,400,0,1
,Sweden,3/10/2020 23:53,63,16,355,0,1
Anhui,China,3/11/2020 2:18,31.8257,117.2264,990,6,984
Anhui,China,3/11/2020 2:18,31.8257,117.2264,990,6,984
Anhui,China,3/11/2020 2:18,31.8257,117.2264,990,6,984
Anhui,China,3/11/2020 2:18,31.8257,117.2264,990,6,984
Anhui,China,3/11/2020 2:18,31.8257,117.2264,990,6,984
Anhui,China,3/11/2020 2:18,31.8257,117.2264,990,6,984
Anhui,China,3/11/2020 2:18,31.8257,117.2264,990,6,984
Anhui,China,3/11/2020 2:18,31.8257,117.2264,990,6,984
Anhui,China,3/11/2020 2:18,31.8257,117.2264,990,6,984
Anhui,China,3/11/2020 2:18,31.8257,117.2264,990,6,984
Anhui,China,3/11/2020 2:18,31.8257,117.2264,990,6,984
Beijing,China,3/11/2020 2:18,40.1824,116.4142,435,8,326
Fujian,China,3/11/2020 2:18,26.0789,117.9874,296,1,295
Fujian,China,3/11/2020 2:18,26.0789,117.9874,296,1,295
Fujian,China,3/11/2020 2:18,26.0789,117.9874,296,1,295
Fujian,China,3/11/2020 2:18,26.0789,117.9874,296,1,295
Fujian,China,3/11/2020 2:18,26.0789,117.9874,296,1,295
Fujian,China,3/11/2020 2:18,26.0789,117.9874,296,1,295
Fujian,China,3/11/2020 2:18,26.0789,117.9874,296,1,295
Fujian,China,3/11/2020 2:18,26.0789,117.9874,296,1,295
Fujian,China,3/11/2020 2:18,26.0789,117.9874,296,1,295
Hainan,China,3/11/2020 2:18,19.1959,109.7453,168,6,159
